auction_number,accepted_amount_2nd_round,maturity_date,amount_to_central_bank,quantity_accepted_2nd_round,quantity_accepted,rate,auction_type,auction_date,accepted_amount,benchmark,quantity_tendered,bond_type,quantity_to_central_bank,settlement_date,total_amount_accepted,bond
533,107526452.06,2027-03-01,5015811177.32,10290.0,73500,0.395,Venda,2020-10-08,768046086.49,LFT 6 anos,100000,LFT,480000,2020-10-09,875572538.55,LFT 2027-03
531,549013592.92,2022-10-01,5031732293.5,599998.0,3000000,4.6269,Venda,2020-10-08,2744581249.99,LTN 24 meses,3000000,LTN,5500000,2020-10-09,3293594842.91,LTN 2022-10
532,157775880.19,2031-01-01,0.0,135789.0,1000000,8.02,Venda,2020-10-08,1161565456.55,NTN-F 10 anos,1000000,NTN-F,0,2020-10-09,1319341336.74,NTN-F 2031-01
532,94552174.97,2027-01-01,0.0,81958.0,500000,7.37,Venda,2020-10-08,576669624.29,NTN-F 07 anos,500000,NTN-F,0,2020-10-09,671221799.26,NTN-F 2027-01
531,4579314204.71,2021-04-01,5043693077.7,4630000.0,25000000,2.4019,Venda,2020-10-08,24723985671.55,LTN 06 meses,25000000,LTN,5100000,2020-10-09,29303299876.26,LTN 2021-04
536,474712262.26,2025-05-15,0.0,120224.0,639500,2.2847,Venda,2020-10-13,2525107231.15,NTN-B 05 anos,750000,NTN-B,0,2020-10-14,2999819493.41,NTN-B 2025-05
536,27893770.42,2030-08-15,0.0,6837.0,110500,3.4,Venda,2020-10-13,450820774.76,NTN-B 10 anos,750000,NTN-B,0,2020-10-14,478714545.18,NTN-B 2030-08
536,29980653.78,2055-05-15,0.0,6720.0,91000,4.254,Venda,2020-10-13,405988020.42,NTN-B 40 anos,100000,NTN-B,0,2020-10-14,435968674.2000001,NTN-B 2055-05
536,2736691.03,2040-08-15,0.0,646.0,6500,4.058,Venda,2020-10-13,27536365.03,NTN-B 20 anos,100000,NTN-B,0,2020-10-14,30273056.06,NTN-B 2040-08
539,0.0,2022-03-01,0.0,0.0,176700,0.08,Venda,2020-10-15,1891833420.91,LFT 1 ano,1000000,LFT,0,2020-10-16,1891833420.91,LFT 2022-03
539,0.0,2027-03-01,0.0,0.0,206500,0.23,Venda,2020-10-15,2181272259.41,LFT 6 anos,1000000,LFT,0,2020-10-16,2181272259.41,LFT 2027-03
537,0.0,2021-10-01,0.0,0.0,20000000,3.0424,Venda,2020-10-15,19436818186.75,LTN 12 meses,20000000,LTN,0,2020-10-16,19436818186.75,LTN 2021-10
537,0.0,2022-10-01,0.0,0.0,1090000,4.5648,Venda,2020-10-15,998991580.33,LTN 24 meses,1500000,LTN,0,2020-10-16,998991580.33,LTN 2022-10
537,0.0,2024-01-01,0.0,0.0,7000000,6.1437,Venda,2020-10-15,5787830470.03,LTN 48 meses,7000000,LTN,0,2020-10-16,5787830470.03,LTN 2024-01
538,2087456.19,2027-01-01,0.0,1800.0,150000,7.2662,Venda,2020-10-15,173905824.85,NTN-F 07 anos,150000,NTN-F,0,2020-10-16,175993281.04,NTN-F 2027-01
538,2100897.38,2031-01-01,0.0,1800.0,130850,7.968,Venda,2020-10-15,152677201.78,NTN-F 10 anos,150000,NTN-F,0,2020-10-16,154778099.16,NTN-F 2031-01
542,2303966320.78,2023-05-15,0.0,599997.0,3000000,1.07,Venda,2020-10-20,11519890941.93,NTN-B 03 anos,3000000,NTN-B,0,2020-10-21,13823857262.71,NTN-B 2023-05
547,102351379.27,2031-01-01,0.0,87401.0,1500000,7.9218,Venda,2020-10-22,1756040349.63,NTN-F 10 anos,1500000,NTN-F,0,2020-10-23,1858391728.9,NTN-F 2031-01
546,0.0,2022-10-01,0.0,0.0,1742100,4.53,Venda,2020-10-22,1599216391.31,LTN 24 meses,2000000,LTN,0,2020-10-23,1599216391.31,LTN 2022-10
547,0.0,2027-01-01,0.0,0.0,1000000,7.1599,Venda,2020-10-22,1166722552.57,NTN-F 07 anos,1000000,NTN-F,0,2020-10-23,1166722552.57,NTN-F 2027-01
546,0.0,2024-01-01,0.0,0.0,4500000,6.0049,Venda,2020-10-22,3741537737.78,LTN 48 meses,4500000,LTN,0,2020-10-23,3741537737.78,LTN 2024-01
546,0.0,2021-04-01,0.0,0.0,15000000,2.25,Venda,2020-10-22,14856670031.8,LTN 06 meses,15000000,LTN,0,2020-10-23,14856670031.8,LTN 2021-04
548,102566757.3,2027-03-01,0.0,9755.0,229200,0.31,Venda,2020-10-22,2409871939.96,LFT 6 anos,500000,LFT,0,2020-10-23,2512438697.26,LFT 2027-03
548,0.0,2022-03-01,0.0,0.0,140000,0.1,Venda,2020-10-22,1499087507.95,LFT 1 ano,500000,LFT,0,2020-10-23,1499087507.95,LFT 2022-03
552,852644981.44,2025-05-15,0.0,216547.0,1082750,2.4727,Venda,2020-10-27,4263283969.35,NTN-B 05 anos,1250000,NTN-B,0,2020-10-28,5115928950.79,NTN-B 2025-05
552,1105963.7,2040-08-15,0.0,262.0,10000,4.13,Venda,2020-10-27,42212355.66,NTN-B 20 anos,100000,NTN-B,0,2020-10-28,43318319.36,NTN-B 2040-08
552,126991688.56,2030-08-15,0.0,31438.0,167250,3.6,Venda,2020-10-27,675595137.45,NTN-B 10 anos,1250000,NTN-B,0,2020-10-28,802586826.01,NTN-B 2030-08
552,40313191.8,2055-05-15,0.0,9100.0,81500,4.33,Venda,2020-10-27,361046718.26,NTN-B 40 anos,100000,NTN-B,0,2020-10-28,401359910.06,NTN-B 2055-05
554,0.0,2024-01-01,0.0,0.0,2500000,6.3199,Venda,2020-10-29,2061574409.62,LTN 48 meses,2500000,LTN,0,2020-10-30,2061574409.62,LTN 2024-01
556,186179957.09,2027-03-01,0.0,17733.0,257000,0.3399,Venda,2020-10-29,2698260247.78,LFT 6 anos,750000,LFT,0,2020-10-30,2884440204.8700004,LFT 2027-03
555,0.0,2027-01-01,0.0,0.0,500000,7.21,Venda,2020-10-29,583001138.17,NTN-F 07 anos,500000,NTN-F,0,2020-10-30,583001138.17,NTN-F 2027-01
556,370139985.47,2022-03-01,0.0,34563.0,232350,0.12,Venda,2020-10-29,2488268542.34,LFT 1 ano,750000,LFT,0,2020-10-30,2858408527.8100004,LFT 2022-03
554,0.0,2022-10-01,0.0,0.0,1380000,4.8699,Venda,2020-10-29,1259940480.62,LTN 24 meses,2000000,LTN,0,2020-10-30,1259940480.62,LTN 2022-10
554,0.0,2021-10-01,0.0,0.0,17617500,3.1224,Venda,2020-10-29,17129790459.41,LTN 12 meses,20000000,LTN,0,2020-10-30,17129790459.41,LTN 2021-10
555,0.0,2031-01-01,0.0,0.0,300000,7.7699,Venda,2020-10-29,355217026.08,NTN-F 10 anos,300000,NTN-F,0,2020-10-30,355217026.08,NTN-F 2031-01
561,0.0,2023-05-15,0.0,0.0,5000000,1.26,Venda,2020-11-03,19202059974.6,NTN-B 03 anos,5000000,NTN-B,0,2020-11-04,19202059974.6,NTN-B 2023-05
567,233228825.52,2027-01-01,0.0,200000.0,1000000,7.2549,Venda,2020-11-05,1165818077.75,NTN-F 07 anos,1000000,NTN-F,0,2020-11-06,1399046903.27,NTN-F 2027-01
566,991464796.0,2021-04-01,0.0,1000000.0,5000000,2.209,Venda,2020-11-05,4956894540.3,LTN 06 meses,5000000,LTN,0,2020-11-06,5948359336.3,LTN 2021-04
566,1318026756.67,2024-01-01,0.0,1600000.0,8000000,6.3949,Venda,2020-11-05,6588514084.19,LTN 48 meses,8000000,LTN,0,2020-11-06,7906540840.86,LTN 2024-01
567,70896042.27,2031-01-01,0.0,59998.0,255000,7.8299,Venda,2020-11-05,301227640.53,NTN-F 10 anos,300000,NTN-F,0,2020-11-06,372123682.8,NTN-F 2031-01
568,27979368.94,2022-03-01,0.0,2612.0,314650,0.1249,Venda,2020-11-05,3370485619.4,LFT 1 ano,750000,LFT,0,2020-11-06,3398464988.34,LFT 2022-03
568,0.0,2027-03-01,0.0,0.0,128800,0.345,Venda,2020-11-05,1352330118.34,LFT 6 anos,750000,LFT,0,2020-11-06,1352330118.34,LFT 2027-03
566,456465938.16,2022-10-01,0.0,499997.0,2040000,4.9249,Venda,2020-11-05,1862034611.28,LTN 24 meses,2500000,LTN,0,2020-11-06,2318500549.44,LTN 2022-10
570,40620020.0,2055-05-15,0.0,9001.0,66500,4.25,Venda,2020-11-10,300103470.21,NTN-B 40 anos,100000,NTN-B,0,2020-11-11,340723490.21,NTN-B 2055-05
570,2447944.92,2040-08-15,0.0,567.0,8500,3.99,Venda,2020-11-10,36697587.46,NTN-B 20 anos,100000,NTN-B,0,2020-11-11,39145532.38,NTN-B 2040-08
570,739344112.53,2025-05-15,0.0,185598.0,928000,2.2988,Venda,2020-11-10,3696760398.84,NTN-B 05 anos,1250000,NTN-B,0,2020-11-11,4436104511.37,NTN-B 2025-05
570,118003512.65,2030-08-15,0.0,28501.0,322000,3.339,Venda,2020-11-10,1333185890.97,NTN-B 10 anos,1250000,NTN-B,0,2020-11-11,1451189403.62,NTN-B 2030-08
574,0.0,2027-03-01,0.0,0.0,32200,0.3602,Venda,2020-11-12,337910539.33,LFT 6 anos,500000,LFT,0,2020-11-13,337910539.33,LFT 2027-03
574,170567741.9,2022-03-01,0.0,15920.0,326000,0.1399,Venda,2020-11-12,3492781649.64,LFT 1 ano,500000,LFT,0,2020-11-13,3663349391.54,LFT 2022-03
573,39347856.33,2031-01-01,0.0,33135.0,300000,7.7798,Venda,2020-11-12,356143745.56,NTN-F 10 anos,300000,NTN-F,0,2020-11-13,395491601.89,NTN-F 2031-01
573,139781748.76,2027-01-01,0.0,119544.0,1500000,7.2,Venda,2020-11-12,1753446824.88,NTN-F 07 anos,1500000,NTN-F,0,2020-11-13,1893228573.64,NTN-F 2027-01
572,82145701.94,2024-01-01,0.0,99360.0,9000000,6.3139,Venda,2020-11-12,7438924200.34,LTN 48 meses,9000000,LTN,0,2020-11-13,7521069902.28,LTN 2024-01
572,3662330431.75,2021-10-01,0.0,3760000.0,20000000,3.055,Venda,2020-11-12,19478145346.35,LTN 12 meses,20000000,LTN,0,2020-11-13,23140475778.1,LTN 2021-10
572,0.0,2022-10-01,0.0,0.0,2000000,4.8329,Venda,2020-11-12,1830333858.05,LTN 24 meses,2000000,LTN,0,2020-11-13,1830333858.05,LTN 2022-10
584,0.0,2021-04-01,0.0,0.0,5000000,2.128,Venda,2020-11-19,4962595734.7,LTN 06 meses,5000000,LTN,0,2020-11-20,4962595734.7,LTN 2021-04
584,0.0,2024-01-01,0.0,0.0,4000000,6.41,Venda,2020-11-19,3301891020.83,LTN 48 meses,4000000,LTN,0,2020-11-20,3301891020.83,LTN 2024-01
585,0.0,2031-01-01,0.0,0.0,1500000,8.0817,Venda,2020-11-19,1748908234.5,NTN-F 10 anos,1500000,NTN-F,0,2020-11-20,1748908234.5,NTN-F 2031-01
586,91834113.98,2027-03-01,0.0,8747.0,123500,0.36,Venda,2020-11-19,1296617477.82,LFT 6 anos,500000,LFT,0,2020-11-20,1388451591.8,LFT 2027-03
586,41932815.11,2022-03-01,0.0,3912.0,231500,0.135,Venda,2020-11-19,2481453655.03,LFT 1 ano,500000,LFT,0,2020-11-20,2523386470.1400003,LFT 2022-03
585,0.0,2027-01-01,0.0,0.0,1500000,7.424,Venda,2020-11-19,1739411458.04,NTN-F 07 anos,1500000,NTN-F,0,2020-11-20,1739411458.04,NTN-F 2027-01
584,0.0,2022-10-01,0.0,0.0,3000000,4.845,Venda,2020-11-19,2747642493.96,LTN 24 meses,3000000,LTN,0,2020-11-20,2747642493.96,LTN 2022-10
590,2952629.99,2040-08-15,0.0,696.0,6000,4.17,Venda,2020-11-24,25453706.88,NTN-B 20 anos,100000,NTN-B,0,2020-11-25,28406336.87,NTN-B 2040-08
590,0.0,2030-08-15,0.0,0.0,362500,3.51,Venda,2020-11-24,1487955096.3,NTN-B 10 anos,1000000,NTN-B,0,2020-11-25,1487955096.3,NTN-B 2030-08
590,463325791.72,2025-05-15,0.0,119847.0,637500,2.51,Venda,2020-11-24,2464560583.53,NTN-B 05 anos,1000000,NTN-B,0,2020-11-25,2927886375.25,NTN-B 2025-05
590,27844691.19,2055-05-15,0.0,6402.0,94000,4.365,Venda,2020-11-24,408841139.81,NTN-B 40 anos,100000,NTN-B,0,2020-11-25,436685831.0,NTN-B 2055-05
593,4876205974.25,2021-10-01,0.0,4999997.0,25000000,3.0449,Venda,2020-11-26,24378138607.9,LTN 12 meses,25000000,LTN,0,2020-11-27,29254344582.15,LTN 2021-10
594,70472485.85,2031-01-01,0.0,60000.0,300000,8.0198,Venda,2020-11-26,352253017.17,NTN-F 10 anos,300000,NTN-F,0,2020-11-27,422725503.02,NTN-F 2031-01
594,348149371.51,2027-01-01,0.0,299998.0,1500000,7.44,Venda,2020-11-26,1740261841.01,NTN-F 07 anos,1500000,NTN-F,0,2020-11-27,2088411212.52,NTN-F 2027-01
593,740694101.04,2024-01-01,0.0,899997.0,4500000,6.5549,Venda,2020-11-26,3702546746.16,LTN 48 meses,4500000,LTN,0,2020-11-27,4443240847.2,LTN 2024-01
593,457263972.37,2022-10-01,0.0,499997.0,2500000,4.9894,Venda,2020-11-26,2285889172.17,LTN 24 meses,2500000,LTN,0,2020-11-27,2743153144.54,LTN 2022-10
595,58801875.24,2027-03-01,0.0,5600.0,233400,0.365,Venda,2020-11-26,2450778157.42,LFT 6 anos,500000,LFT,0,2020-11-27,2509580032.66,LFT 2027-03
595,354365182.02,2022-03-01,0.0,33046.0,266600,0.1344,Venda,2020-11-26,2858856065.37,LFT 1 ano,500000,LFT,0,2020-11-27,3213221247.39,LFT 2022-03
601,6070685069.09,2023-05-15,0.0,1599990.0,8000000,1.017,Venda,2020-12-01,30353605728.39,NTN-B 03 anos,8000000,NTN-B,0,2020-12-02,36424290797.48,NTN-B 2023-05
606,1178999399.05,2027-03-01,0.0,112225.0,930500,0.364,Venda,2020-12-03,9775530771.68,LFT 6 anos,1000000,LFT,0,2020-12-04,10954530170.73,LFT 2027-03
604,2508954221.04,2024-01-01,0.0,2999997.0,15000000,6.0388,Venda,2020-12-03,12541848575.07,LTN 48 meses,15000000,LTN,0,2020-12-04,15050802796.11,LTN 2024-01
605,36015059.29,2031-01-01,0.0,30000.0,150000,7.6799,Venda,2020-12-03,180021574.55,NTN-F 10 anos,150000,NTN-F,0,2020-12-04,216036633.84,NTN-F 2031-01
606,39737977.52,2022-03-01,0.0,3704.0,69500,0.129,Venda,2020-12-03,745623498.77,LFT 1 ano,1000000,LFT,0,2020-12-04,785361476.29,LFT 2022-03
605,71042883.91,2027-01-01,0.0,60000.0,300000,7.019,Venda,2020-12-03,355118865.2,NTN-F 07 anos,300000,NTN-F,0,2020-12-04,426161749.11,NTN-F 2027-01
604,0.0,2021-04-01,0.0,0.0,1000000,2.0543,Venda,2020-12-03,993568013.5,LTN 06 meses,1000000,LTN,0,2020-12-04,993568013.5,LTN 2021-04
604,737989159.65,2022-10-01,0.0,799997.0,4000000,4.5489,Venda,2020-12-03,3689303286.82,LTN 24 meses,4000000,LTN,0,2020-12-04,4427292446.47,LTN 2022-10
608,148775085.47,2030-08-15,0.0,35004.0,430700,3.13,Venda,2020-12-08,1830574486.5,NTN-B 10 anos,1000000,NTN-B,0,2020-12-09,1979349571.97,NTN-B 2030-08
608,7727210.5,2040-08-15,0.0,1759.0,12000,3.94,Venda,2020-12-08,52715478.42,NTN-B 20 anos,100000,NTN-B,0,2020-12-09,60442688.92,NTN-B 2040-08
608,451710264.43,2025-05-15,0.0,113853.0,569300,2.0097,Venda,2020-12-08,2258690184.56,NTN-B 05 anos,1000000,NTN-B,0,2020-12-09,2710400448.99,NTN-B 2025-05
608,75414304.6,2055-05-15,0.0,16421.0,88000,4.0799,Venda,2020-12-08,404144620.42,NTN-B 40 anos,100000,NTN-B,0,2020-12-09,479558925.02,NTN-B 2055-05
614,3911580232.57,2021-10-01,0.0,3999994.0,20000000,2.8449,Venda,2020-12-10,19555748307.9,LTN 12 meses,20000000,LTN,0,2020-12-11,23467328540.47,LTN 2021-10
616,1680623988.37,2027-03-01,0.0,159882.0,948050,0.362,Venda,2020-12-10,9965571935.45,LFT 6 anos,1500000,LFT,0,2020-12-11,11646195923.82,LFT 2027-03
614,1478954415.49,2022-10-01,0.0,1599994.0,8000000,4.475,Venda,2020-12-10,7393505277.02,LTN 24 meses,8000000,LTN,0,2020-12-11,8872459692.51,LTN 2022-10
614,2865824136.42,2024-01-01,0.0,3399990.0,17000000,5.8275,Venda,2020-12-10,14325938340.72,LTN 48 meses,17000000,LTN,0,2020-12-11,17191762477.14,LTN 2024-01
615,121927765.96,2031-01-01,0.0,99994.0,500000,7.438,Venda,2020-12-10,609498455.1,NTN-F 10 anos,500000,NTN-F,0,2020-12-11,731426221.0600001,NTN-F 2031-01
616,449361612.08,2022-03-01,0.0,41864.0,251000,0.12,Venda,2020-12-10,2694194645.45,LFT 1 ano,1500000,LFT,0,2020-12-11,3143556257.53,LFT 2022-03
615,479759007.42,2027-01-01,0.0,399994.0,2000000,6.738,Venda,2020-12-10,2398207027.82,NTN-F 07 anos,2000000,NTN-F,0,2020-12-11,2877966035.24,NTN-F 2027-01
620,692939382.9,2023-05-15,0.0,180612.0,1250000,0.754,Venda,2020-12-15,4795771345.61,NTN-B 03 anos,1250000,NTN-B,0,2020-12-16,5488710728.509999,NTN-B 2023-05
624,0.0,2022-10-01,0.0,0.0,6000000,4.2588,Venda,2020-12-17,5571714860.4,LTN 24 meses,6000000,LTN,0,2020-12-18,5571714860.4,LTN 2022-10
624,0.0,2024-01-01,0.0,0.0,15000000,5.564,Venda,2020-12-17,12747240051.65,LTN 48 meses,15000000,LTN,0,2020-12-18,12747240051.65,LTN 2024-01
625,185852542.91,2027-01-01,0.0,153492.0,2500000,6.545,Venda,2020-12-17,3026308856.75,NTN-F 07 anos,2500000,NTN-F,0,2020-12-18,3212161399.66,NTN-F 2027-01
624,0.0,2021-04-01,0.0,0.0,1000000,2.0074,Venda,2020-12-17,994504485.75,LTN 06 meses,1000000,LTN,0,2020-12-18,994504485.75,LTN 2021-04
626,505774727.02,2022-03-01,0.0,47101.0,365000,0.1201,Venda,2020-12-17,3919402462.37,LFT 1 ano,1000000,LFT,0,2020-12-18,4425177189.389999,LFT 2022-03
626,619432938.87,2027-03-01,0.0,58902.0,579250,0.362,Venda,2020-12-17,6091584833.6,LFT 6 anos,1000000,LFT,0,2020-12-18,6711017772.47,LFT 2027-03
625,6763738.17,2031-01-01,0.0,5470.0,200000,7.2299,Venda,2020-12-17,247233100.2,NTN-F 10 anos,300000,NTN-F,0,2020-12-18,253996838.37,NTN-F 2031-01
635,619920019.25,2026-08-15,0.0,149387.0,750000,2.3407,Venda,2021-01-05,3112319107.5,NTN-B 05 anos,750000,NTN-B,0,2021-01-06,3732239126.75,NTN-B 2026-08
635,24310.46,2055-05-15,0.0,5.0,50000,3.82,Venda,2021-01-05,243104635.59,NTN-B 40 anos,50000,NTN-B,0,2021-01-06,243128946.05,NTN-B 2055-05
635,0.0,2030-08-15,0.0,0.0,500000,2.89,Venda,2021-01-05,2190079749.99,NTN-B 10 anos,500000,NTN-B,0,2021-01-06,2190079749.99,NTN-B 2030-08
640,0.0,2022-04-01,0.0,0.0,10000000,3.5624,Venda,2021-01-07,9581654056.22,LTN 12 meses,10000000,LTN,0,2021-01-08,9581654056.22,LTN 2022-04
640,0.0,2023-01-01,0.0,0.0,4800000,4.6898,Venda,2021-01-07,4385591302.37,LTN 24 meses,5000000,LTN,0,2021-01-08,4385591302.37,LTN 2023-01
640,0.0,2024-07-01,0.0,0.0,2032000,6.0798,Venda,2021-01-07,1657984532.52,LTN 48 meses,2500000,LTN,0,2021-01-08,1657984532.52,LTN 2024-07
641,0.0,2031-01-01,0.0,0.0,300000,7.3499,Venda,2021-01-07,354875144.72,NTN-F 10 anos,300000,NTN-F,0,2021-01-08,354875144.72,NTN-F 2031-01
642,265930729.5,2027-03-01,0.0,25212.0,847850,0.332,Venda,2021-01-07,8942938641.35,LFT 6 anos,1000000,LFT,0,2021-01-08,9208869370.85,LFT 2027-03
641,0.0,2029-01-01,0.0,0.0,3500000,7.0944,Venda,2021-01-07,4105687401.65,NTN-F 08 anos,3500000,NTN-F,0,2021-01-08,4105687401.65,NTN-F 2029-01
642,35669375.04,2022-03-01,0.0,3318.0,152150,0.1113,Venda,2021-01-07,1635652625.89,LFT 1 ano,1000000,LFT,0,2021-01-08,1671322000.93,LFT 2022-03
644,799339354.49,2024-08-15,0.0,199997.0,1000000,1.952,Venda,2021-01-12,3996756723.99,NTN-B 03 anos,1000000,NTN-B,0,2021-01-13,4796096078.48,NTN-B 2024-08
644,839304913.99,2028-08-15,0.0,199995.0,1000000,3.0447,Venda,2021-01-12,4196629485.98,NTN-B 07 anos,1000000,NTN-B,0,2021-01-13,5035934399.97,NTN-B 2028-08
644,0.0,2040-08-15,0.0,0.0,11500,3.8,Venda,2021-01-12,52305946.73,NTN-B 20 anos,50000,NTN-B,0,2021-01-13,52305946.73,NTN-B 2040-08
645,114343255.15,2023-01-01,14927451363.0,126363.0,7000000,5.258,Venda,2021-01-14,6332858153.49,LTN 24 meses,7000000,LTN,16500000,2021-01-15,6447201408.639999,LTN 2023-01
647,76788757.05,2027-03-01,0.0,7276.0,257800,0.33,Venda,2021-01-14,2720745130.58,LFT 6 anos,500000,LFT,0,2021-01-15,2797533887.63,LFT 2027-03
645,238761237.59,2021-10-01,0.0,243636.0,15000000,2.9039,Venda,2021-01-14,14698203631.45,LTN 06 meses,15000000,LTN,0,2021-01-15,14936964869.04,LTN 2021-10
646,114369359.72,2027-01-01,0.0,99994.0,500000,7.005,Venda,2021-01-14,571727531.2,NTN-F 06 anos,500000,NTN-F,0,2021-01-15,686096890.9200001,NTN-F 2027-01
647,234698385.45,2022-03-01,0.0,21823.0,153700,0.1104,Venda,2021-01-14,1652987300.01,LFT 1 ano,500000,LFT,0,2021-01-15,1887685685.46,LFT 2022-03
645,271840942.59,2024-07-01,14947498116.6,338181.0,3000000,6.57,Venda,2021-01-14,2410886792.0,LTN 48 meses,3000000,LTN,18600000,2021-01-15,2682727734.59,LTN 2024-07
646,115525619.98,2029-01-01,0.0,99994.0,500000,7.39,Venda,2021-01-14,577499397.7,NTN-F 08 anos,500000,NTN-F,0,2021-01-15,693025017.6800001,NTN-F 2029-01
651,180197207.83,2030-08-15,0.0,41840.0,750000,3.21,Venda,2021-01-19,3230112473.22,NTN-B 10 anos,750000,NTN-B,0,2021-01-20,3410309681.05,NTN-B 2030-08
651,219428880.86,2055-05-15,0.0,46901.0,300000,4.089,Venda,2021-01-19,1403566326.59,NTN-B 40 anos,300000,NTN-B,0,2021-01-20,1622995207.4499998,NTN-B 2055-05
651,369470550.03,2026-08-15,0.0,89885.0,500000,2.678,Venda,2021-01-19,2055240307.98,NTN-B 05 anos,500000,NTN-B,0,2021-01-20,2424710858.01,NTN-B 2026-08
655,0.0,2023-01-01,0.0,0.0,5000000,5.2729,Venda,2021-01-21,4527187700.33,LTN 24 meses,5000000,LTN,0,2021-01-22,4527187700.33,LTN 2023-01
659,397149742.34,2027-03-01,0.0,37613.0,364750,0.3292,Venda,2021-01-21,3851337796.32,LFT 6 anos,500000,LFT,0,2021-01-22,4248487538.66,LFT 2027-03
659,57079273.74,2022-03-01,0.0,5305.0,135250,0.105,Venda,2021-01-21,1455225593.78,LFT 1 ano,500000,LFT,0,2021-01-22,1512304867.52,LFT 2022-03
658,0.0,2031-01-01,0.0,0.0,1500000,7.8072,Venda,2021-01-21,1730552139.87,NTN-F 10 anos,1500000,NTN-F,0,2021-01-22,1730552139.87,NTN-F 2031-01
655,0.0,2022-04-01,0.0,0.0,5000000,3.9489,Venda,2021-01-21,4775667960.7,LTN 12 meses,5000000,LTN,0,2021-01-22,4775667960.7,LTN 2022-04
655,0.0,2024-07-01,0.0,0.0,4000000,6.57,Venda,2021-01-21,3218669230.55,LTN 48 meses,4000000,LTN,0,2021-01-22,3218669230.55,LTN 2024-07
658,0.0,2029-01-01,0.0,0.0,4000000,7.436,Venda,2021-01-21,4615181121.1,NTN-F 08 anos,4000000,NTN-F,0,2021-01-22,4615181121.1,NTN-F 2029-01
662,4914909.26,2040-08-15,0.0,1090.0,26500,3.9,Venda,2021-01-26,119490913.67,NTN-B 20 anos,50000,NTN-B,0,2021-01-27,124405822.93,NTN-B 2040-08
662,83006883.61,2024-08-15,0.0,20824.0,500000,2.123,Venda,2021-01-26,1993058097.48,NTN-B 03 anos,500000,NTN-B,0,2021-01-27,2076064981.09,NTN-B 2024-08
662,1252377944.42,2028-08-15,0.0,299991.0,1458700,3.1839,Venda,2021-01-26,6089661715.49,NTN-B 07 anos,1500000,NTN-B,0,2021-01-27,7342039659.91,NTN-B 2028-08
665,2188314957.07,2027-03-01,0.0,207106.0,1391250,0.325,Venda,2021-01-28,14700168918.73,LFT 6 anos,1500000,LFT,0,2021-01-29,16888483875.8,LFT 2027-03
663,161521657.98,2024-07-01,0.0,199996.0,779200,6.534,Venda,2021-01-28,629143498.96,LTN 48 meses,1000000,LTN,0,2021-01-29,790665156.94,LTN 2024-07
664,232288821.71,2029-01-01,0.0,199999.0,1000000,7.345,Venda,2021-01-28,1161123413.0,NTN-F 08 anos,1000000,NTN-F,0,2021-01-29,1393412234.71,NTN-F 2029-01
663,1960838597.66,2021-10-01,0.0,1999990.0,10000000,3.017,Venda,2021-01-28,9803084228.17,LTN 06 meses,10000000,LTN,0,2021-01-29,11763922825.83,LTN 2021-10
664,115205725.54,2027-01-01,0.0,99994.0,500000,6.92,Venda,2021-01-28,575908513.3,NTN-F 06 anos,500000,NTN-F,0,2021-01-29,691114238.8399999,NTN-F 2027-01
665,112244469.07,2022-03-01,0.0,10428.0,108750,0.105,Venda,2021-01-28,1170558689.33,LFT 1 ano,1500000,LFT,0,2021-01-29,1282803158.4,LFT 2022-03
663,1089217837.03,2023-01-01,0.0,1199990.0,4205500,5.2099,Venda,2021-01-28,3816516349.63,LTN 24 meses,6000000,LTN,0,2021-01-29,4905734186.66,LTN 2023-01
670,704493713.45,2055-05-15,0.0,149990.0,750000,4.0834,Venda,2021-02-02,3522703414.48,NTN-B 40 anos,750000,NTN-B,0,2021-02-03,4227197127.93,NTN-B 2055-05
670,248314009.79,2026-08-15,0.0,59990.0,300000,2.58,Venda,2021-02-02,1241777012.38,NTN-B 05 anos,300000,NTN-B,0,2021-02-03,1490091022.17,NTN-B 2026-08
670,259840475.88,2030-08-15,0.0,59990.0,300000,3.168,Venda,2021-02-02,1299418949.38,NTN-B 10 anos,300000,NTN-B,0,2021-02-03,1559259425.2600002,NTN-B 2030-08
671,0.0,2023-09-01,0.0,0.0,261000,0.095,Troca,2021-02-03,2805507263.21,,4000000,LFT,0,2021-02-04,2805507263.21,LFT 2023-09
671,0.0,2022-03-01,0.0,0.0,1202600,0.095,Troca,2021-02-03,12946522424.02,LFT 1 ano,4000000,LFT,0,2021-02-04,12946522424.02,LFT 2022-03
671,0.0,2027-03-01,0.0,0.0,190000,0.295,Troca,2021-02-03,2008274538.1,LFT 6 anos,4000000,LFT,0,2021-02-04,2008274538.1,LFT 2027-03
675,0.0,2022-04-01,0.0,0.0,5000000,3.9124,Venda,2021-02-04,4785012768.74,LTN 12 meses,5000000,LTN,0,2021-02-05,4785012768.74,LTN 2022-04
677,468557875.99,2027-03-01,0.0,44337.0,569500,0.3292,Venda,2021-02-04,6018533288.21,LFT 6 anos,750000,LFT,0,2021-02-05,6487091164.2,LFT 2027-03
676,339229044.33,2031-01-01,0.0,290908.0,2000000,7.6707,Venda,2021-02-04,2331513039.95,NTN-F 10 anos,2000000,NTN-F,0,2021-02-05,2670742084.28,NTN-F 2031-01
